gene_id,Blood,Brain,Adipose Tissue,Muscle,Blood Vessel,Heart,Thyroid,Kidney,Uterus,Vagina,Breast,Skin,Salivary Gland,Adrenal Gland,Lung,Spleen,Pancreas,Esophagus,Stomach,Colon,Small Intestine,Prostate,Testis,Nerve,Liver,Pituitary,Ovary,Bladder,Cervix Uteri,Fallopian Tube,tau
ENSG00000180537,0.160211,7.57637,1.36774,0.09725400000000001,0.198891,0.058409,1.6309650000000002,0.599531,0.418361,0.5316495,0.7643409999999999,0.417801,1.76822,0.072285,5.16167,0.092318,0.2545315,0.2596715,0.148197,0.2293765,0.099914,0.5086025,4.621205,0.780276,0.01439,3.04019,0.470751,0.257744,0.531252,0.470938,0.886094639626574
ENSG00000112149,10.3837,5.694265,4.18748,0.37335050000000003,1.83112,0.835638,3.15207,4.53946,3.06267,10.286349999999999,2.69828,2.17011,5.23858,5.21986,15.26065,9.70708,0.493445,1.205915,1.07489,1.5327,4.16499,5.212575,2.982,3.927775,0.621996,4.97518,12.259,1.89605,12.2333,3.17092,0.7172562485192647
ENSG00000008083,17.8042,7.39835,10.8127,8.209735,7.47458,4.19635,9.4616,3.23074,12.3868,14.25865,12.597000000000001,21.8058,10.3179,6.59835,14.89475,19.8037,2.42584,9.78018,7.15646,8.65419,11.3953,9.65811,35.65635,13.17825,2.60808,9.03658,12.6095,9.06865,11.377,9.76521,0.7118426359516268
ENSG00000047579,17.757550000000002,16.9528,15.8346,8.938175,28.774,8.44532,18.4333,10.7296,18.8501,14.24595,16.0946,12.5493,12.6128,7.44918,18.40345,22.4928,4.21203,16.07905,11.4829,20.245649999999998,16.04,15.918,17.19855,19.673299999999998,3.181695,12.7829,13.496,19.7877,16.6543,15.2881,0.4944793311969859
ENSG00000007944,17.024,4.364235,24.7626,7.026325,39.0832,3.96898,38.527950000000004,8.29795,33.034,21.5731,24.4815,15.6979,16.6558,11.3272,26.9824,26.6464,4.26268,12.255849999999999,10.9294,16.72205,18.2021,14.099,15.558,19.57205,1.464145,6.73963,21.0992,23.9349,36.2165,25.5001,0.5527437620256275
ENSG00000137198,44.9123,12.292349999999999,9.59932,244.905,53.3701,55.3736,8.709345,22.5425,22.5814,6.057075,9.60302,11.1783,26.469,30.4197,17.615699999999997,19.1308,7.200895,13.08875,33.1913,18.46985,5.85675,84.82884999999999,115.0635,19.69645,3.7143550000000003,47.8263,77.8348,9.73197,9.94925,20.7599,0.884956456726007
ENSG00000112186,0.09758549999999999,38.16895,11.2627,306.414,68.0164,32.3642,12.19575,5.08097,34.5111,9.589245,11.624949999999998,3.14616,6.61017,13.3356,6.79091,1.77824,2.5928649999999998,22.3072,2.9405,38.185500000000005,4.79688,15.195049999999998,1.81452,7.29871,2.170875,8.59115,7.42849,25.3191,33.8817,37.8362,0.9476782178067402
ENSG00000137414,18.19285,20.403100000000002,30.8487,15.8762,43.4017,10.1963,35.58385,10.4928,53.1919,27.96435,27.49875,26.5062,21.737,19.656,33.0259,20.6406,11.0223,25.67555,15.5992,33.11045,24.9372,26.616149999999998,41.6605,41.3126,24.1906,29.3366,46.0754,30.2183,42.6154,43.1712,0.48296136740031254
ENSG00000187566,0.5016,2.591375,1.77508,1.870635,1.65514,0.789625,2.14221,0.59999,1.64135,1.68367,2.26915,4.52241,2.3031,2.39044,1.4092600000000002,1.76653,0.9486605,1.383055,1.05802,1.489765,1.83055,1.399695,1.786635,3.0382,2.54038,2.61767,1.0348,2.10614,1.47839,1.5269,0.6215931595520211
ENSG00000137364,8.672355,16.27175,8.87689,8.518350000000002,11.2545,7.85276,91.80535,26.8231,13.8764,16.01915,9.92761,13.9091,14.3197,24.0865,14.3405,14.3938,6.28749,10.503499999999999,10.9374,13.9465,19.7774,15.316400000000002,13.366299999999999,10.4881,28.0795,16.3568,8.48635,11.5421,11.7559,10.9222,0.8509183100534127
ENSG00000165097,13.3934,7.496865,8.60508,9.39185,10.6249,3.55556,29.363799999999998,4.13847,11.5188,13.3555,8.01075,15.711,7.27059,7.86672,11.0281,9.28905,3.23712,8.223855,4.36722,9.263570000000001,7.94009,6.95049,14.1375,11.2811,2.67164,9.51574,9.77011,10.2473,11.2212,9.41447,0.6952639550786318
ENSG00000137393,18.6784,3.2838700000000003,14.4911,17.67335,7.10804,4.98037,61.1302,7.14083,9.72829,15.10455,19.01725,27.5205,29.7506,2.25082,44.525000000000006,27.2363,2.338325,9.446304999999999,4.37107,5.854255,6.44452,23.474899999999998,5.568675000000001,11.56775,6.18613,2.87333,2.92949,7.06189,10.6437,10.9643,0.7979361462402634
ENSG00000172197,16.78735,0.640316,11.2551,1.165635,8.0436,3.80906,17.75105,6.34168,33.1112,20.82415,20.10205,8.04771,11.8598,4.26035,15.855,15.9192,3.482495,12.606349999999999,17.6399,24.45465,28.2312,21.34495,3.04523,43.51305,3.515895,4.85432,27.7758,19.7639,29.6174,49.3545,0.6956442912482913
ENSG00000112242,14.3362,4.377915,8.8132,7.062415,15.6802,3.41055,13.45425,4.42444,5.7307,5.4735,7.250975,5.44746,3.99026,7.09716,10.5821,16.2132,1.0092400000000001,5.80159,3.83285,5.881505,8.59201,5.480555000000001,6.774735,5.74929,2.4887249999999996,3.07081,2.7512,8.38796,5.17334,6.0724,0.5997353901503841
ENSG00000145996,3.323385,1.9954299999999998,7.05612,4.71689,7.67056,2.1731,8.745355,2.62644,9.86551,7.208635,7.813915,7.81114,5.77905,3.56107,7.0996500000000005,6.41377,2.5590349999999997,5.244135,4.17996,5.552815,5.58718,6.03496,7.097799999999999,8.7586,1.69284,5.00993,10.3186,7.43979,8.48293,9.49432,0.4285701849422235
ENSG00000172179,0.9327719999999999,0.1801815,0.756583,0.11135600000000001,0.128034,0.075368,0.8329755,0.744152,3.12554,0.6834279999999999,0.438751,0.374966,0.668708,1.3423,0.9289240000000001,2.1281,0.8960945,0.427793,0.954797,0.5458689999999999,0.646245,0.844036,5.038584999999999,0.1294245,1.3787,54813.5,2.17211,0.044721,0.084566,0.05719,0.9999832206765071
ENSG00000112293,0.3075205,2.5730649999999997,2.0042,0.677414,4.86273,0.393028,3.123165,0.347092,3.36445,3.62653,1.64373,7.14433,0.612036,0.485327,1.17537,0.918008,0.40465249999999997,1.321675,0.689861,2.0905199999999997,1.12581,2.676475,2.84588,3.081175,15.46185,4.82738,2.8799,3.28687,2.91827,2.89304,0.8566003242909438
ENSG00000112294,3.548515,33.1275,6.17262,14.2558,5.26491,5.78513,14.924499999999998,7.54243,8.01273,16.29015,6.043760000000001,8.57607,4.53386,9.07472,5.83032,8.27348,3.2496549999999997,4.494225,4.96204,5.349685,6.28925,9.662505,9.96601,12.8475,30.730600000000003,11.5175,11.6308,8.15212,9.5739,10.1698,0.726527252334892
ENSG00000137261,0.5128845,9.485465000000001,0.055407,0.0198775,0.054277,0.023555,0.0760505,0.0586,0.1109,0.07610600000000001,0.0484085,0.601658,0.310141,0.037107,1.1498,0.463342,0.861348,0.070238,0.167666,0.5460065000000001,0.345382,0.470221,2.9217950000000004,0.1855105,0.0374345,7.46276,0.061246,0.096346,0.085101,0.607204,0.9363222736231079
ENSG00000111802,52.0476,21.5556,27.4182,12.084150000000001,35.9932,12.0006,25.98035,25.2609,31.2232,26.810499999999998,26.52185,26.6025,27.3727,23.2743,34.5456,37.0847,10.85115,22.649900000000002,20.4646,36.170500000000004,62.756,47.607749999999996,32.96695,29.1303,17.5766,31.8944,28.0042,31.7864,28.7965,28.2053,0.5538931845505638
ENSG00000112304,6.832955,9.52022,8.09101,9.797525,6.58561,9.8769,9.143435,8.65856,7.90982,6.8838799999999996,7.456379999999999,7.67573,7.14451,9.69927,8.947365,8.05829,3.7587900000000003,6.3257449999999995,6.48289,8.921524999999999,7.43958,9.4765,22.24695,8.309365,12.985399999999998,11.3003,7.32676,7.47848,7.2697,7.4859,0.6328944355099897
ENSG00000112308,115.26599999999999,71.04795,89.6212,35.958299999999994,62.8197,30.2157,102.76750000000001,52.0562,103.569,79.4569,87.7474,92.3262,75.5151,77.6267,115.818,165.983,51.24065,65.23775,69.5112,60.571200000000005,81.876,96.10815,145.90800000000002,123.7265,42.18825,93.6504,118.378,67.1483,91.5562,84.988,0.5047476922750918
ENSG00000079689,0.0,1.15881,3.00125,0.0,0.377862,3.65474,1.35989,0.869334,0.050991,0.07808499999999999,1.1933449999999999,0.046413,0.201063,1.57911,0.084396,0.065933,28.9827,0.30399,4.87322,19.108,10.4023,1.35052,1.2885550000000001,0.0943495,1.11029,58.8189,0.308898,0.095698,0.081656,0.089675,0.9520380098913784
ENSG00000146047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.145399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998787221943427
ENSG00000146039,0.0,0.0,0.014949,0.0,0.0,0.011639,0.0,1.98198,0.0,0.0,0.0088535,0.0,0.0,0.012688,0.0,0.0,10.9225,0.0,0.0,0.40551,13.106,0.012709000000000002,0.548628,0.0,21.7894,0.061424,0.0,0.032126,0.0,0.0,0.9570828863955679
ENSG00000112337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113345,0.0,0.0,0.0,0.0,0.0,0.34751750000000003,0.0,35.38835,0.0,0.0,0.0,0.0,0.0,0.999393384039351
ENSG00000112343,23.9428,0.7779685000000001,14.3936,3.759135,18.8975,2.58179,14.169450000000001,9.7914,19.3837,15.97005,13.255199999999999,10.7805,10.9056,9.17812,21.62395,28.2976,2.29229,9.90864,7.45149,10.4558,14.2347,15.637699999999999,4.118195,14.578700000000001,3.742135,3.70908,11.3446,14.8193,17.775,20.2896,0.5859670888380445
ENSG00000010704,1.381575,0.6636605,4.77351,0.582362,5.54687,1.44635,6.174345000000001,2.05719,5.91253,5.07188,5.143385,3.05195,5.27553,8.16495,4.343655,8.02413,2.00741,3.94908,3.7276,4.766655,3.97823,5.9111650000000004,1.44081,6.05931,3.148085,1.24449,6.09659,6.19568,5.99508,6.04841,0.49313405639876595
ENSG00000180573,183.39100000000002,15.90935,19.0758,21.9137,21.1083,12.9257,46.8966,26.7147,16.4327,83.5788,21.030900000000003,33.4082,18.9075,26.9216,55.08545,60.223,5.237145,29.55355,16.8306,25.416600000000003,26.0103,97.89080000000001,16.51815,18.58585,34.1648,38.4269,30.2235,20.2542,40.2244,25.9744,0.8297506994194992
ENSG00000168298,2.2759549999999997,0.4044915,2.22661,0.250741,0.961615,0.19008,1.3226,0.74852,0.965239,4.265115,3.56316,1.29031,0.99785,0.219524,1.779535,1.24257,0.451338,0.704858,0.665479,1.14026,1.52685,3.3532450000000003,3.374085,1.47213,0.3910345,2.74297,2.28998,1.19851,2.25522,1.13736,0.6673726750384341
ENSG00000146109,20.8281,7.5883400000000005,17.8742,8.097905,18.3063,6.00017,18.4998,7.87569,26.5678,21.42055,19.3524,25.0058,15.4394,12.4073,19.3322,30.5828,7.01434,19.36855,14.8119,17.7803,20.729,19.009050000000002,21.00105,18.638350000000003,9.626014999999999,16.1737,23.074,20.1983,23.5894,24.2119,0.43644025963658634
ENSG00000112812,0.295415,0.30128350000000004,0.153775,0.020861,0.252614,0.034251,20.9429,1.75311,0.448116,3.92279,3.46439,4.31064,10.3795,0.836322,5.2055299999999995,1.0114,14.68755,0.238771,8.76582,0.486399,6.67368,6.237985,3.214045,0.140909,0.0954285,9.53805,3.93687,1.58809,3.14252,2.20063,0.8463198292368364
ENSG00000096654,2.46973,3.9747500000000002,4.72974,2.174565,4.80517,1.41506,6.8658850000000005,2.90495,7.69987,6.164070000000001,5.491375,5.93716,4.62288,3.10999,5.250375,5.91335,1.751265,3.790585,3.1199,4.007905,4.57602,5.75052,15.8703,6.58204,1.371875,7.91751,7.53646,5.1497,7.21707,6.53283,0.6983465319191977
ENSG00000184357,0.735047,0.0,0.077168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090074,0.113703,0.080285,0.0,0.12859700000000002,0.288759,0.0,0.0,0.051902,0.079795,0.298652,0.0,0.3085785,0.078338,0.0,0.0,0.0,0.0,0.0,0.0,0.9251349069257264
ENSG00000197279,0.198114,0.4317785,0.43846,0.191009,0.583021,0.171356,2.1055599999999997,1.59369,1.0977,1.442475,1.09523,0.849233,1.96747,0.649316,1.80752,0.838756,1.9299300000000001,0.822391,1.46943,0.9846090000000001,1.77132,1.1568800000000001,27.4674,0.8838064999999999,0.5489055,3.69498,0.889675,1.02621,1.40661,1.04705,0.9584554712257013
ENSG00000196812,7.16267,2.95859,5.07353,2.12206,6.58403,1.68902,8.71529,5.05778,6.77696,5.04687,6.9185,4.85995,8.67949,5.18922,6.86488,14.1352,2.994865,5.849145,7.35038,7.1518,11.0885,8.936350000000001,4.5429200000000005,7.02996,3.0745449999999996,6.38432,5.15184,5.73566,6.33965,7.13738,0.5792695686581408
ENSG00000198315,4.703305,5.85882,19.7061,6.715605,23.0378,5.95283,26.55175,6.53984,35.2014,17.2363,21.2363,15.8676,16.0809,12.3319,20.855,17.5135,7.222305,16.30435,12.4597,18.7405,19.8252,20.01215,16.80115,29.50055,5.519019999999999,18.0064,33.0194,21.8036,25.2689,28.3793,0.5170156094888859
ENSG00000137338,0.686672,5.93533,6.06559,1.554955,7.92845,2.78616,6.7822949999999995,3.53978,11.8986,6.5283,6.41582,3.50416,3.93332,4.56475,6.5719899999999996,6.98112,1.640975,7.345000000000001,4.10336,10.54535,5.15883,8.477495000000001,8.6269,10.0205,2.00235,7.28879,8.37195,7.34039,10.0084,10.3496,0.49267116907987435
ENSG00000189298,1.200785,1.40907,3.58813,0.986718,3.53841,1.3507,5.80913,2.05441,7.54903,4.83085,4.047515,3.95978,3.69971,3.53611,3.686145,4.67327,1.42856,3.72917,3.58531,4.55246,3.58609,5.187844999999999,4.72232,6.53109,1.475765,4.77261,6.13323,5.10145,6.75347,6.34142,0.487161684668599
ENSG00000224586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.675845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000197935,0.0626685,0.631351,1.93299,0.11766299999999999,1.82789,0.373115,5.233145,0.73663,3.37364,2.5366049999999998,2.7207,2.18151,1.91533,1.27601,1.66486,2.06106,0.6889155,1.7294749999999999,1.30019,2.30019,1.70564,4.09399,8.964604999999999,5.96998,0.7840745,1.04442,4.54353,2.87704,3.42196,3.64838,0.7586179297589684
ENSG00000066379,47.51655,14.0482,37.6878,18.692700000000002,39.2721,16.0345,41.09385,26.4838,57.6101,45.67415,40.27465,41.6547,26.1207,35.3462,42.39795,61.4175,19.4499,34.33625,34.0394,33.5189,40.7978,43.467749999999995,71.7236,37.87565,16.3767,36.4571,56.4321,39.406,54.7231,51.229,0.47622919671897534
ENSG00000204619,86.4507,43.39925,54.885,28.7989,79.5847,28.3057,72.67750000000001,44.2999,86.7589,65.98230000000001,57.42525,57.0957,50.5311,45.5501,72.5362,56.1475,22.05135,65.07050000000001,56.9144,66.5344,64.0914,69.16255,76.90605,64.1793,22.2349,43.3934,68.8228,78.1589,67.1258,67.4285,0.3339671481979729
ENSG00000204618,0.8046715,1.25985,0.812182,0.3721915,0.961575,0.197448,1.02065,0.358454,1.35468,32.20445,11.09985,77.6433,25.5066,1.32785,3.8156049999999997,0.569152,1.083245,1.48455,4.99319,0.949901,1.1448,14.04835,4.172855,1.750345,0.1962805,2.71192,2.80302,5.49976,5.28613,2.88302,0.9419660050601875
ENSG00000204614,0.0354255,0.0,0.0,0.0,0.0,0.0,0.0,0.061736,0.0,0.0,0.0,0.0,0.0,0.0,0.053635,0.032249,0.0,0.0,0.028005,0.0765505,1.64187,0.0,2.1497349999999997,0.0,0.011081500000000001,0.0,0.0,0.0,0.0,0.0,0.96887262688272
ENSG00000204613,2.1129249999999997,0.0042275,0.014774,0.0,0.010428,0.008637,0.021309,1.53237,0.006285,0.008988,0.010141500000000001,0.271786,0.0,0.0,0.258803,0.439397,0.0098055,0.0306085,0.013551,0.456728,1.70889,0.0189755,0.09816849999999999,0.0,1.9068049999999999,0.035862,0.0,0.0,0.020728,0.018333,0.8873011714027743
ENSG00000204592,3221.7650000000003,128.153,1323.88,141.673,673.998,228.094,965.0895,384.683,971.59,843.8475,1144.63,780.665,435.812,314.883,2421.79,2090.9,105.6335,515.227,361.045,516.2885,715.528,529.244,85.6904,1007.38,211.5525,220.382,470.831,624.513,824.613,827.666,0.7873806063789087
ENSG00000204590,14.04925,37.0697,26.4677,10.022300000000001,32.329,7.28542,38.32065,13.9478,43.9368,29.84545,27.2553,28.7016,18.3936,19.4338,35.7307,23.8207,10.4509,21.71385,17.5439,24.070300000000003,20.9775,31.196150000000003,64.18,38.382999999999996,6.65225,38.0756,54.5692,28.9822,42.6647,42.8249,0.5783871761532758
ENSG00000204576,10.36045,15.3003,17.3682,2.74487,14.9102,4.53306,27.2589,7.68443,34.1672,22.22,18.6302,20.474,13.2401,15.0458,16.88665,24.8414,5.498075,12.52335,9.75747,14.10875,14.8577,25.151600000000002,19.14375,29.73995,7.089835,30.5939,46.735,21.9925,36.0751,31.4812,0.6136109022625736
ENSG00000204569,41.3656,20.7612,34.3381,17.483600000000003,43.1944,10.4645,57.838049999999996,20.658,57.0393,48.28875,33.8052,40.811,35.575,39.7143,39.7986,51.2379,20.1072,37.85985,37.1222,39.204350000000005,38.3484,50.7672,58.85725,50.271550000000005,25.09065,58.8761,54.8208,54.4265,60.0149,56.133,0.3253063133000131
ENSG00000204568,28.511049999999997,43.29275,80.8364,158.6225,71.7515,69.3858,97.60495,77.3246,85.2723,76.07634999999999,88.10605,95.9291,66.1766,100.329,85.57464999999999,91.53,44.075450000000004,69.4154,71.7027,68.7672,70.0139,66.92425,62.041399999999996,106.68100000000001,71.2621,74.0766,99.1008,81.2578,81.6936,83.8292,0.5198875447617174
ENSG00000146112,257.3275,6.7710799999999995,60.839,6.930104999999999,86.3694,13.5977,38.8206,10.457,78.1742,51.81155,47.373450000000005,42.2406,25.3645,23.699,93.97460000000001,117.587,6.31665,42.6123,16.5212,52.037400000000005,49.9608,34.9169,13.73725,74.1514,10.342099999999999,10.4554,59.809,55.9365,55.2448,61.1318,0.8328732056526652
ENSG00000196230,182.451,135.226,266.544,82.30375,304.599,100.61,210.27100000000002,77.9021,413.006,290.3595,224.4,220.496,161.011,145.305,281.3455,249.659,60.780199999999994,254.71499999999997,141.582,269.4235,184.853,181.0505,125.71199999999999,310.1025,102.311,116.724,567.624,260.211,355.826,323.772,0.6335267378308225
ENSG00000213780,11.478950000000001,16.092100000000002,31.6307,13.78255,38.3379,9.1638,51.4303,21.1213,52.0937,36.10725,32.94455,27.2445,20.8854,23.1656,33.1734,33.2546,10.514,28.87365,23.2056,28.1903,24.9157,34.005700000000004,41.32085,46.862899999999996,22.0171,47.1794,41.8594,32.2107,43.4105,42.494,0.42618470047307977
ENSG00000137411,11.7453,25.485349999999997,22.7211,15.509450000000001,21.7048,10.0135,45.08225,17.5485,37.4647,36.2128,22.9351,22.061,20.0453,25.741,29.0645,33.1117,12.1123,26.0922,19.174,20.434800000000003,24.0163,29.59425,42.17075,37.11145,20.44795,48.2045,43.7372,25.6833,35.0235,32.1976,0.4533047601436552
ENSG00000196260,0.06407199999999999,0.15252749999999998,0.19263,0.2209125,0.072305,0.057747,1.7411349999999999,1.15657,0.332967,9.363225,0.19212649999999998,0.070743,0.208411,0.175425,228.348,0.204204,1.52577,0.4214255,2.74481,0.095441,0.183411,0.29028149999999997,2.1351050000000003,0.373235,0.1350275,0.239468,0.124336,0.112301,1.13194,0.455719,0.9963496020592888
ENSG00000204542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046952,0.121602,5.43695,0.300708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720305,0.0,0.0,1.49467,0.0,0.0,0.084165,0.0,0.9865535190083436
ENSG00000204539,0.0,0.0,0.0,0.0,0.0,0.0,0.2327995,0.0,0.398852,0.4074945,0.0,52.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217781,0.9991711959012367
ENSG00000204536,7.463645,7.982184999999999,12.0453,9.230545,12.3171,5.34475,26.107550000000003,11.3393,24.7083,20.8054,15.17825,19.0179,12.6143,7.40939,13.2647,17.1347,6.0974,12.2017,12.3333,16.2589,17.2569,27.4934,199.352,24.03115,6.039235,12.6197,28.7635,19.3127,24.1116,29.051,0.9208584434256647
ENSG00000137310,6.76478,1.48366,6.67713,1.92357,8.07772,2.07913,5.2521249999999995,3.0855,12.9351,14.861450000000001,7.94811,14.5293,6.49858,2.10956,7.753315,15.1309,1.88477,8.008115,5.59534,7.595435,11.1265,10.08475,4.35765,9.374405,0.799939,2.30967,9.9336,9.88367,13.526,10.1854,0.5290653813924053
ENSG00000204531,0.9441124999999999,0.269089,1.04865,0.46417699999999995,1.05496,0.863995,1.210865,9.5629,1.06482,1.632865,1.322575,1.5195,0.731723,0.093004,3.342245,1.96597,3.6424250000000002,0.8657405,7.36829,1.8790149999999999,6.76964,6.2075499999999995,1.193145,1.050145,2.26377,0.305868,0.410639,5.52583,1.42579,4.48908,0.7803094718417909
ENSG00000244731,0.367795,1.643835,2.98923,0.2161225,5.10998,2.75,21.5887,7.85451,6.16424,1.22391,4.963375,0.638206,4.47437,34.5721,6.58256,7.17124,2.75504,3.39238,2.6946,5.6742349999999995,6.2768,3.3213150000000002,2.39933,15.1067,42.5018,8.64209,21.7605,7.19325,2.83337,12.2553,0.8356133853803516
ENSG00000168394,191.51350000000002,10.3888,46.3607,11.6541,34.361,13.6948,35.7121,19.0368,54.8408,51.891149999999996,38.8251,71.9698,26.0393,33.5521,105.6995,136.589,9.291995,31.401699999999998,27.5534,37.8225,74.0603,38.14865,23.30245,41.99075,12.51535,19.1735,27.1667,32.6729,40.9262,44.2749,0.7927729871928538
ENSG00000223865,73.06360000000001,5.58614,37.8247,3.4439599999999997,28.3321,6.58026,25.634099999999997,13.9875,25.9717,21.68305,34.976299999999995,16.8431,17.1111,19.0183,107.57650000000001,127.596,3.790015,14.1522,10.6945,16.7881,40.5545,26.1506,5.173455000000001,56.28445,4.31307,14.7113,9.16635,18.9253,24.9849,26.4264,0.8081910604699531
ENSG00000204231,48.54205,36.58295,61.8983,38.5507,86.2281,26.9407,113.344,33.969,102.028,76.20175,67.69460000000001,55.6873,57.2752,52.7024,75.0413,91.4708,26.804949999999998,63.948899999999995,45.1429,70.37815,63.3069,85.66465,59.227900000000005,97.58785,29.47665,86.2824,94.5139,76.2771,98.3177,100.707,0.4193903149886095
ENSG00000204228,10.0428,8.8403,14.1213,13.86625,9.37687,11.6982,58.778800000000004,30.2298,13.5399,26.8803,20.1326,34.3052,31.46,35.4333,20.5368,25.6307,40.21825,16.32525,19.6962,18.7491,24.6548,24.7377,17.3189,26.4936,34.6657,32.1961,14.6149,19.5958,21.2999,18.0485,0.6276460572343348
ENSG00000204227,37.876099999999994,54.1539,64.5137,30.128149999999998,82.9027,29.0533,170.0745,48.2668,140.357,93.04565,73.03845,62.2375,63.7007,62.2619,91.0519,77.9462,30.54065,68.37795,51.3906,77.6265,65.903,121.1435,119.0635,92.92555,37.9383,173.355,141.288,84.2876,126.771,133.242,0.5363099639070315
ENSG00000223501,15.99405,16.97625,30.3381,24.306199999999997,32.0531,12.4905,54.949600000000004,16.0124,45.4917,40.130700000000004,33.9896,36.5469,33.7686,35.5172,34.6031,40.8984,15.06695,32.1162,26.8134,29.9741,35.9307,36.25865,35.3115,48.510549999999995,13.12645,43.4491,47.2809,39.2199,44.915,42.4606,0.4103996489824156
ENSG00000204220,12.083400000000001,27.490650000000002,19.0397,22.3649,23.9144,13.0725,27.9208,18.3257,30.5066,24.282,21.0507,22.5197,19.3432,24.7312,22.85905,25.6776,8.557195,24.89725,19.1736,22.2661,20.0722,26.0544,60.36215,25.410400000000003,15.32085,31.7525,26.5301,24.104,30.0612,29.2035,0.6237734870792948
ENSG00000231925,87.1079,11.211200000000002,34.6453,9.319045,37.5615,15.5787,50.08045,18.3765,43.4579,38.15365,35.1749,35.1838,42.0094,44.8914,67.3356,77.6548,12.64225,30.6814,25.691,35.816900000000004,53.5177,37.11925,14.933250000000001,36.096450000000004,15.1786,26.65,37.2543,36.6308,38.2869,44.17,0.6020381757211063
ENSG00000096395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195267,0.0,0.16016750000000002,0.0,0.0,0.094832,0.0,0.0,0.0,0.0,0.9549689081775388
ENSG00000137309,121.2355,36.678399999999996,28.9263,66.64065,15.1301,18.425,54.055949999999996,23.4673,18.7055,158.767,35.559650000000005,202.66,71.4514,7.91578,64.7209,94.8739,15.90815,18.868699999999997,53.6009,28.793950000000002,93.0691,37.29245,152.021,44.41345,8.44668,20.563,6.79514,27.9532,22.9345,22.935,0.7668681450501434
ENSG00000196821,60.9186,53.62715,72.4237,167.3765,91.5697,58.5378,82.66245,45.473,76.1912,60.80565,68.47035,63.04,56.3764,57.238,102.957,65.9378,21.434399999999997,79.53524999999999,48.8101,70.66235,64.3911,67.20175,95.24395,72.1666,56.2691,53.5453,57.4149,79.997,61.2247,76.3516,0.6043450461724893
ENSG00000065060,2.10555,3.127445,7.69466,10.494399999999999,7.11721,5.09924,10.20295,3.35707,6.96371,5.621995,6.791405,5.04417,7.33972,7.01165,9.820355,6.81949,4.537545,5.596705,5.6278,5.54092,4.92723,6.594049999999999,19.4098,8.577515,2.94512,6.73074,7.638,6.87263,6.27741,7.47217,0.6732030229308267
ENSG00000064995,14.94375,17.705399999999997,30.5834,17.460749999999997,32.8592,13.9676,41.2905,16.8789,40.5894,34.50395,32.2898,34.1996,24.9953,27.5566,39.2198,45.158,12.9983,30.07755,23.7432,32.927800000000005,31.9689,37.7822,54.2622,44.5233,13.759450000000001,28.4131,44.0224,34.3042,39.0914,43.9737,0.4396382049916248
ENSG00000064999,6.353045,10.6615,20.039,7.254474999999999,22.1949,10.0483,24.07935,9.68998,21.1017,19.667,22.6426,18.2295,11.5555,20.9013,30.3685,35.0156,4.370925,39.17845,10.8142,32.320750000000004,15.5888,16.818649999999998,30.1809,38.0002,5.48021,13.3896,26.9534,41.8022,18.6971,25.9807,0.5318047647714961
ENSG00000146197,0.11937400000000001,0.363396,0.666297,0.1510115,56.006,0.770363,62.8111,2.5284,0.961194,0.497305,0.5011945,1.22883,0.434562,3.08698,1.1134300000000001,0.304059,0.084871,1.551715,1.52594,3.845035,0.373929,4.35694,2.99194,5.156385,0.068267,3.26767,0.978856,8.32418,0.619938,0.901231,0.943575044033234
ENSG00000112033,18.017899999999997,27.90115,28.4567,15.8675,33.0501,12.2068,86.5912,18.1618,43.2079,54.35015,32.015649999999994,45.1508,26.9329,22.9806,48.4548,50.6767,6.621195,34.32745,30.9894,33.9597,41.065,48.81655,30.58545,42.747600000000006,13.2734,39.7042,55.2139,39.6804,45.9058,43.3856,0.6082634920136823
ENSG00000112039,5.265245,2.177905,8.19573,7.74718,12.9743,2.13507,7.039035,1.50393,13.5328,16.274549999999998,10.051749999999998,20.7835,7.07477,2.35319,9.470505,7.66173,2.46999,6.546305,4.58836,5.620134999999999,6.14773,8.06791,22.32365,12.7316,0.968946,6.62864,15.6522,8.66992,13.9019,11.0877,0.6334140976358998
