gene_id,gene_symbol,classification_loo_brain,dev_tau,n_stages
ENSG00000171714,ANO5,gene-driven,0.44893838969475863,31
ENSG00000171723,GPHN,gene-driven,0.4919798117217882,31
ENSG00000171757,LRRC34,neutral,0.6289322033334196,31
ENSG00000171759,PAH,regulation-driven,0.4747850047395481,31
ENSG00000171766,GATM,regulation-driven,0.6256804276511919,31
ENSG00000171812,COL8A2,neutral,0.37426596953948565,31
ENSG00000171819,ANGPTL7,neutral,0.4875243060451151,31
ENSG00000171823,FBXL14,neutral,0.4941782756105385,31
ENSG00000171824,EXOSC10,neutral,0.5381241577870989,31
ENSG00000171843,MLLT3,neutral,0.41329905393535626,31
ENSG00000171865,RNASEH1,neutral,0.5090578129884398,31
ENSG00000171872,KLF17,neutral,0.7496111015102833,31
ENSG00000171931,FBXW10,neutral,0.9492035978025117,31
ENSG00000171956,FOXB1,neutral,0.5945209836696362,31
ENSG00000171992,SYNPO,neutral,0.8205394324517601,31
ENSG00000172005,MAL,neutral,0.3826197491208363,31
ENSG00000172007,RAB33B,gene-driven,0.4621755110908744,31
ENSG00000172020,GAP43,regulation-driven,0.8665502524665014,31
ENSG00000172023,REG1B,neutral,0.5995898411257937,31
ENSG00000172062,SMN1,neutral,0.5016723394697122,31
ENSG00000172073,SPMIP9,neutral,0.41550791874622806,31
ENSG00000172113,NME6,neutral,0.5576145305890281,31
ENSG00000172115,CYCS,gene-driven,0.5718418420128315,31
ENSG00000172159,FRMD3,neutral,0.5371561680849832,31
ENSG00000172171,TEFM,gene-driven,0.5827293087326455,31
ENSG00000172179,PRL,neutral,0.7428222437228926,31
ENSG00000172197,MBOAT1,neutral,0.9042027033299989,31
ENSG00000172209,GPR22,neutral,0.6628009097203181,31
ENSG00000172243,CLEC7A,neutral,0.7861223025273173,31
ENSG00000172260,NEGR1,neutral,0.5489055134695144,31
ENSG00000172262,ZNF131,gene-driven,0.5596532664405882,31
ENSG00000172273,HINFP,neutral,0.0,31
ENSG00000172292,CERS6,regulation-driven,0.9590376598216829,31
ENSG00000172322,CLEC12A,neutral,0.9299998489468954,31
ENSG00000172331,BPGM,neutral,0.9235110779805374,31
ENSG00000172348,RCAN2,neutral,0.7130261896260655,31
ENSG00000172350,ABCG4,regulation-driven,0.0,31
ENSG00000172367,NHERF4,neutral,0.5333631595640698,31
ENSG00000172399,MYOZ2,neutral,0.6012142704744576,31
ENSG00000172425,TTC36,neutral,0.5017672509297528,31
ENSG00000172426,RSPH9,neutral,0.7574242416001428,31
ENSG00000172432,GTPBP2,gene-driven,0.5152407605500352,31
ENSG00000172456,FGGY,neutral,0.9539481413035875,31
ENSG00000172461,FUT9,neutral,0.9639096375941975,31
ENSG00000172469,MANEA,neutral,0.4741292728605415,31
ENSG00000172482,AGXT,regulation-driven,0.9606733010964413,31
ENSG00000172497,ACOT12,neutral,0.36622399247320636,31
ENSG00000172508,CARNS1,neutral,0.8370805584691615,31
ENSG00000172531,PPP1CA,neutral,0.54711667650704,31
ENSG00000172543,CTSW,neutral,0.7280487297462575,31
ENSG00000172548,NIPAL4,neutral,0.6656452400102165,31
ENSG00000172554,SNTG2,neutral,0.6361186046274199,31
ENSG00000172572,PDE3A,neutral,0.6522370523869707,31
ENSG00000172586,CHCHD1,neutral,0.611736056129519,31
ENSG00000172594,SMPDL3A,neutral,0.6178291944878307,31
ENSG00000172602,RND1,gene-driven,0.5429040237688582,31
ENSG00000172663,TMEM134,gene-driven,0.6337297094959637,31
ENSG00000172671,ZFAND4,neutral,0.7117862412538088,31
ENSG00000172689,MS4A10,neutral,0.7557886203641798,31
ENSG00000172731,LRRC20,neutral,0.4240509960171498,31
ENSG00000172733,PURG,gene-driven,0.3143024421816851,31
ENSG00000172766,NAA16,neutral,0.9028732669928571,31
ENSG00000172789,HOXC5,neutral,0.6586244608477685,31
ENSG00000172795,DCP2,neutral,0.6330848128698996,31
ENSG00000172803,SNX32,neutral,0.6181549883938791,31
ENSG00000172817,CYP7B1,neutral,0.8576316733399075,31
ENSG00000172818,OVOL1,neutral,0.6513656983455705,31
ENSG00000172867,KRT2,gene-driven,0.596775181637395,31
ENSG00000172878,METAP1D,neutral,0.49149508422397925,31
ENSG00000172901,LVRN,neutral,0.7708056082575387,31
ENSG00000172932,ANKRD13D,neutral,0.6583885354957956,31
ENSG00000172985,SH3RF3,neutral,0.35575026953128,31
ENSG00000172987,HPSE2,regulation-driven,0.3270599408249688,31
ENSG00000173011,TADA2B,neutral,0.4898130799737629,31
ENSG00000173020,GRK2,neutral,0.6384941396541312,31
ENSG00000173040,EVC2,gene-driven,0.36561123593791023,31
ENSG00000173083,HPSE,neutral,0.4967870057886522,31
ENSG00000173085,COQ2,gene-driven,0.5278261299996463,31
ENSG00000173093,CCDC63,neutral,0.9618641380227704,31
ENSG00000173113,TRMT112,neutral,0.611645655904278,31
ENSG00000173137,ADCK5,gene-driven,0.5308109250239106,31
ENSG00000173145,NOC3L,neutral,0.4663881826264661,31
ENSG00000173153,ESRRA,gene-driven,0.6275268033800923,31
ENSG00000173156,RHOD,neutral,0.5774584485403458,31
ENSG00000173171,MTX1,neutral,0.5216740430429405,31
ENSG00000173175,,regulation-driven,0.669408500328512,31
ENSG00000173208,ABCD2,regulation-driven,0.7202456806696056,31
ENSG00000173210,ABLIM3,neutral,0.7117480581901265,31
ENSG00000173212,MAB21L3,gene-driven,0.7249312393404901,31
ENSG00000173218,VANGL1,gene-driven,0.625050350995688,31
ENSG00000173221,GLRX,gene-driven,0.6065016285490846,31
ENSG00000173227,SYT12,neutral,0.3771655888297033,31
ENSG00000173239,LIPM,neutral,0.6896717402157169,31
ENSG00000173250,GPR151,neutral,0.5747664377172772,31
ENSG00000173253,DMRT2,neutral,0.7562328163474598,31
ENSG00000173258,ZNF483,gene-driven,0.6177984257873022,31
ENSG00000173264,GPR137,gene-driven,0.6984271360136307,31
ENSG00000173267,SNCG,neutral,0.6859705825872131,31
ENSG00000173281,PPP1R3B,neutral,0.9018902802315966,31
ENSG00000173320,STOX2,regulation-driven,0.5531684008007715,31
ENSG00000173327,MAP3K11,neutral,0.7010563894567188,31
ENSG00000173334,TRIB1,neutral,0.9149278553868561,31
ENSG00000173369,C1QB,neutral,0.8571418740731616,31
ENSG00000173389,IQCF1,neutral,0.7303407372951845,31
ENSG00000173402,,gene-driven,0.8452395314957617,31
ENSG00000173406,DAB1,regulation-driven,0.4405218729021404,31
ENSG00000173409,ARV1,neutral,0.559586010794888,31
ENSG00000173421,IHO1,neutral,0.916297004421263,31
ENSG00000173456,RNF26,neutral,0.6947398520303545,31
ENSG00000173473,SMARCC1,regulation-driven,0.533979083702063,31
ENSG00000173486,FKBP2,neutral,0.5871978759081345,31
ENSG00000173540,GMPPB,neutral,0.377879859561841,31
ENSG00000173597,SULT1B1,neutral,0.520594032070087,31
ENSG00000173612,GPRC6A,neutral,0.4132513014138285,31
ENSG00000173621,LRFN4,neutral,0.6030428154843045,31
ENSG00000173626,TRAPPC3L,neutral,0.801337820085223,31
ENSG00000173641,HSPB7,gene-driven,0.7157987695460223,31
ENSG00000173653,RCE1,neutral,0.6435528394764494,31
ENSG00000173702,MUC13,neutral,0.5308515718865221,31
ENSG00000173705,SUSD5,neutral,0.65437290869203,31
ENSG00000173715,C11orf80,gene-driven,0.4111866610588375,31
ENSG00000173726,TOMM20,neutral,0.6332563286610091,31
ENSG00000173728,SPMIP3,neutral,0.3390775361946736,31
ENSG00000173769,TOPAZ1,regulation-driven,0.5671035297431783,31
ENSG00000173846,PLK3,neutral,0.7230631638103439,31
ENSG00000173848,NET1,gene-driven,0.4205063210658748,31
ENSG00000173905,GOLIM4,neutral,0.8787408721182541,31
ENSG00000173926,MARCHF3,neutral,0.30345776417657155,31
ENSG00000173930,SLCO4C1,neutral,0.5335104103873785,31
ENSG00000173947,CIMAP3,neutral,0.5526744481390514,31
ENSG00000173960,UBXN2A,gene-driven,0.8572978830332953,31
ENSG00000173992,CCS,neutral,0.48627801412175653,31
ENSG00000174004,NRROS,neutral,0.45784501162501223,31
ENSG00000174007,CEP19,neutral,0.48760124985709363,31
ENSG00000174013,FBXO45,neutral,0.8133242152651668,31
ENSG00000174015,CBY2,neutral,0.7715658062379648,31
ENSG00000174059,CD34,neutral,0.4115705787130223,31
ENSG00000174080,CTSF,neutral,0.8492771560472441,31
ENSG00000174106,LEMD3,neutral,0.5155700235361989,31
ENSG00000174136,RGMB,neutral,0.42186216901498597,31
ENSG00000174145,NWD2,regulation-driven,0.4819081846483132,31
ENSG00000174206,KICS2,gene-driven,0.8363070526190127,31
ENSG00000174243,DDX23,neutral,0.8655641102296173,31
ENSG00000174279,EVX2,neutral,0.34725132346376675,31
ENSG00000174307,PHLDA3,neutral,0.886791025677256,31
ENSG00000174332,GLIS1,regulation-driven,0.9570346335059465,31
ENSG00000174343,CHRNA9,neutral,0.6623078468906136,31
ENSG00000174348,PODN,neutral,0.6070059995753462,31
ENSG00000174358,SLC6A19,neutral,0.4007529748654698,31
ENSG00000174417,TRHR,neutral,0.9600837842105088,31
ENSG00000174429,ABRA,neutral,0.48935574183045805,31
ENSG00000174446,SNAPC5,gene-driven,0.6095592039685765,31
ENSG00000174453,VWC2L,neutral,0.5142359580852578,31
ENSG00000174473,GALNTL6,regulation-driven,0.5876896059222307,31
ENSG00000174498,IGDCC3,neutral,0.6616576330509054,31
ENSG00000174502,SLC26A9,regulation-driven,0.6289790944730801,31
ENSG00000174514,MFSD4A,neutral,0.6589174058132823,31
ENSG00000174516,PELI3,gene-driven,0.635183419550787,31
ENSG00000174527,MYO1H,regulation-driven,0.4046061387991713,31
ENSG00000174547,MRPL11,neutral,0.9048353576594151,31
ENSG00000174564,IL20RB,gene-driven,0.7582810322704321,31
ENSG00000174567,GOLT1A,neutral,0.8832586347703005,31
ENSG00000174576,NPAS4,neutral,0.6815802915186115,31
ENSG00000174579,MSL2,regulation-driven,0.4399113209490334,31
ENSG00000174606,ANGEL2,gene-driven,0.6774119817017634,31
ENSG00000174611,KY,neutral,0.6276793638569886,31
ENSG00000174640,SLCO2A1,regulation-driven,0.7456904052885303,31
ENSG00000174669,SLC29A2,neutral,0.3882773629007077,31
ENSG00000174684,B4GAT1,neutral,0.5151546392966929,31
ENSG00000174695,TMEM167A,neutral,0.9161728671008613,31
ENSG00000174697,LEP,neutral,0.648903365412899,31
ENSG00000174705,SH3PXD2B,gene-driven,0.7487265950497913,31
ENSG00000174720,,neutral,0.7153670017379321,31
ENSG00000174738,NR1D2,neutral,0.5269456210551953,31
ENSG00000174748,RPL15,neutral,0.7361158473431334,31
ENSG00000174749,FAM241A,neutral,0.4745112754758457,31
ENSG00000174775,HRAS,neutral,0.6569774376759818,31
ENSG00000174799,CEP135,neutral,0.6400485721553191,31
ENSG00000174804,FZD4,neutral,0.802759071687307,31
ENSG00000174839,DENND6A,neutral,0.38326082851198107,31
ENSG00000174840,PDE12,gene-driven,0.5223392525732853,31
ENSG00000174851,YIF1A,neutral,0.5447433720799164,31
ENSG00000174871,CNIH2,neutral,0.7608404806894702,31
ENSG00000174885,NLRP6,neutral,0.6066493323079918,31
ENSG00000174891,RSRC1,neutral,0.7910838853466062,31
ENSG00000174903,RAB1B,neutral,0.6647972499903494,31
ENSG00000174945,AMZ1,neutral,0.8079658752858272,31
ENSG00000174946,GPR171,neutral,0.6401597311603682,31
ENSG00000174948,GPR149,neutral,0.732398165665392,31
ENSG00000174989,FBXW8,neutral,0.705160495844567,31
ENSG00000174996,KLC2,neutral,0.44610241899998215,31
ENSG00000175018,TEX36,neutral,0.7046102727746273,31
ENSG00000175073,VCPIP1,neutral,0.592008408384698,31
ENSG00000175077,RTP1,neutral,0.660228932916257,31
ENSG00000175084,DES,neutral,0.7182537689476653,31
ENSG00000175087,PDIK1L,neutral,0.7715029432732994,31
ENSG00000175097,RAG2,neutral,0.45623081178762936,31
ENSG00000175104,TRAF6,neutral,0.594845398512917,31
ENSG00000175105,ZNF654,neutral,0.4584820960613999,31
ENSG00000175137,SH3BP5L,gene-driven,0.9064037387564456,31
ENSG00000175161,CADM2,regulation-driven,0.7985437261623687,31
ENSG00000175182,FAM131A,regulation-driven,0.7371291055649838,31
ENSG00000175183,CSRP2,neutral,0.7507739031346959,31
ENSG00000175197,DDIT3,gene-driven,0.23506273387918575,31
ENSG00000175213,ZNF408,neutral,0.5967475413941373,31
ENSG00000175224,ATG13,neutral,0.6242867857940775,31
ENSG00000175229,GAL3ST3,neutral,0.6977344711974396,31
ENSG00000175274,TP53I11,neutral,0.6554779031782532,31
ENSG00000175279,CENPS,gene-driven,0.26511553912152397,31
ENSG00000175283,DOLK,neutral,0.6815891868525756,31
ENSG00000175294,CATSPER1,neutral,0.8188987170096274,31
ENSG00000175315,CST6,neutral,0.5155570171579676,31
ENSG00000175336,APOF,gene-driven,0.5526662373525391,31
ENSG00000175352,NRIP3,gene-driven,0.5502460182750835,31
ENSG00000175356,SCUBE2,gene-driven,0.32151246536007305,31
ENSG00000175376,EIF1AD,neutral,0.4584172813147108,31
ENSG00000175395,ZNF25,neutral,0.9515543703101268,31
ENSG00000175449,RFESD,gene-driven,0.7314722135771274,31
ENSG00000175463,TBC1D10C,neutral,0.5220990584858105,31
ENSG00000175467,SART1,gene-driven,0.3730678643277099,31
ENSG00000175513,TSGA10IP,gene-driven,0.9115727845271163,31
ENSG00000175535,PNLIP,neutral,0.5550148827974365,31
ENSG00000175544,CABP4,neutral,0.6987211030317848,31
ENSG00000175575,PAAF1,neutral,0.5047774255370365,31
ENSG00000175581,MRPL48,gene-driven,0.48383431184158854,31
ENSG00000175600,SUGCT,gene-driven,0.6271868505343253,31
ENSG00000175606,TMEM70,neutral,0.3524856378493306,31
ENSG00000175634,RPS6KB2,gene-driven,0.8790660035252374,31
ENSG00000175664,TEX26,neutral,0.8270840068520268,31
ENSG00000175697,GPR156,neutral,0.9035031097508568,31
ENSG00000175745,NR2F1,neutral,0.8216892795417075,31
ENSG00000175756,AURKAIP1,gene-driven,0.512922683054746,31
ENSG00000175782,SLC35E3,neutral,0.5994729210879668,31
ENSG00000175793,SFN,neutral,0.8070948618965109,31
ENSG00000175877,TMEM270,gene-driven,0.8518205787333981,31
ENSG00000175879,HOXD8,neutral,0.6590559939702911,31
ENSG00000175893,ZDHHC21,neutral,0.6416041812633337,31
ENSG00000175895,PLEKHF2,neutral,0.6485541815022615,31
ENSG00000175920,DOK7,neutral,0.534182862768751,31
ENSG00000175946,KLHL38,neutral,0.6407244237164085,31
ENSG00000175970,UNC119B,neutral,0.5301448036866971,31
ENSG00000175984,DENND2C,regulation-driven,0.6711170527485129,31
ENSG00000175985,PLEKHD1,neutral,0.5433747049193849,31
ENSG00000176018,LYSMD3,gene-driven,0.387112151065804,31
ENSG00000176029,C11orf16,neutral,0.691307063745447,31
ENSG00000176055,MBLAC2,gene-driven,0.6094793569935054,31
ENSG00000176095,IP6K1,neutral,0.5161421040199041,31
ENSG00000176101,SSNA1,neutral,0.5006417114090711,31
ENSG00000176171,BNIP3,neutral,0.7363236781667982,31
ENSG00000176248,ANAPC2,neutral,0.9481688246770028,31
ENSG00000176273,SLC35G1,neutral,0.4559810124714915,31
ENSG00000176340,COX8A,neutral,0.6740137341943686,31
ENSG00000176383,B3GNT4,neutral,0.4682130974979768,31
ENSG00000176393,RNPEP,gene-driven,0.8713330105080354,31
ENSG00000176399,DMRTA1,neutral,0.37715409347798756,31
ENSG00000176402,GJC3,neutral,0.5523940197178757,31
ENSG00000176422,SPRYD4,neutral,0.6253564912255946,31
ENSG00000176438,,regulation-driven,0.554226073150961,31
ENSG00000176444,CLK2,neutral,0.6604226554515107,31
ENSG00000176463,SLCO3A1,gene-driven (relaxed),0.4473339216070217,31
ENSG00000176542,USF3,neutral,0.9041309133975364,31
ENSG00000176623,RMDN1,neutral,0.6344351747101379,31
ENSG00000176658,MYO1D,gene-driven,0.7340944499806831,31
ENSG00000176697,BDNF,neutral,0.3915892860389263,31
ENSG00000176720,BOK,neutral,0.605077826664282,31
ENSG00000176742,OR51V1,neutral,0.9400648005374974,31
ENSG00000176769,TCERG1L,neutral,0.7061048708673057,31
ENSG00000176884,GRIN1,regulation-driven,0.7634959483110374,31
ENSG00000176907,TCIM,neutral,0.3902956844963612,31
ENSG00000176915,ANKLE2,neutral,0.5593147227489141,31
ENSG00000176946,THAP4,neutral,0.9344246447130751,31
ENSG00000176956,LY6H,gene-driven,0.91582230571716,31
ENSG00000176978,DPP7,gene-driven,0.9461751770118744,31
ENSG00000177000,MTHFR,neutral,0.0,31
ENSG00000177034,MTX3,gene-driven,0.5655886489861703,31
ENSG00000177042,TMEM80,gene-driven,0.7262402201199922,31
ENSG00000177047,IFNW1,neutral,0.5575843121006137,31
ENSG00000177054,ZDHHC13,neutral,0.3910480915960237,31
ENSG00000177058,SLC38A9,gene-driven,0.5169237872358033,31
ENSG00000177076,ACER2,neutral,0.46400733786113746,31
ENSG00000177098,SCN4B,neutral,0.6344123787754674,31
ENSG00000177105,RHOG,neutral,0.5856551690377096,31
ENSG00000177119,ANO6,gene-driven,0.6738519899797023,31
ENSG00000177125,ZBTB34,neutral,0.81440484963006,31
ENSG00000177144,NUDT4B,neutral,0.3083350136189591,31
ENSG00000177156,TALDO1,neutral,0.4671632725218027,31
ENSG00000177169,ULK1,neutral,0.41142296899783715,31
ENSG00000177181,RIMKLA,neutral,0.6102198156031651,31
ENSG00000177192,PUS1,neutral,0.4216322152006502,31
ENSG00000177239,,neutral,0.0,31
ENSG00000177301,KCNA2,neutral,0.5294385172485737,31
ENSG00000177453,NIM1K,gene-driven,0.7825595892621761,31
ENSG00000177468,OLIG3,neutral,0.6643187181124985,31
ENSG00000177479,ARIH2,gene-driven,0.6842289676099718,31
ENSG00000177519,RPRM,neutral,0.9280646455044662,31
ENSG00000177551,NHLH2,gene-driven,0.9327876388315164,31
ENSG00000177556,ATOX1,neutral,0.8010644977836259,31
ENSG00000177570,SAMD12,gene-driven,0.709244403666718,31
ENSG00000177613,CSTF2T,gene-driven (relaxed),0.5259561855394396,31
ENSG00000177614,PGBD5,neutral,0.5809488553819033,31
ENSG00000177669,MBOAT4,neutral,0.8201969891257632,31
ENSG00000177791,MYOZ1,neutral,0.7544701468816719,31
ENSG00000177875,CCDC184,neutral,0.3350413365814906,31
ENSG00000177879,AP3S1,neutral,0.40862902257229405,31
ENSG00000177888,ZBTB41,neutral,0.4404628821427009,31
ENSG00000177889,UBE2N,neutral,0.7183133369017968,31
ENSG00000177910,SPATA31C2,neutral,0.807655873730347,31
ENSG00000177917,ARL6IP6,neutral,0.6189345572582123,31
ENSG00000177947,CIMAP1A,neutral,0.4295745953321337,31
ENSG00000177984,LCN15,neutral,0.878918109007001,31
ENSG00000178028,DMAP1,gene-driven,0.7425600932126637,31
ENSG00000178033,CALHM5,neutral,0.5801858432625917,31
ENSG00000178035,IMPDH2,neutral,0.727587708200658,31
ENSG00000178053,MLF1,neutral,0.8046548236118246,31
ENSG00000178057,NDUFAF3,gene-driven,0.3229964276608005,31
ENSG00000178074,C2orf69,neutral,0.6376073255496537,31
ENSG00000178105,DDX10,regulation-driven,0.8022296055734508,31
ENSG00000178125,PPP1R42,neutral,0.6213816271712165,31
ENSG00000178175,ZNF366,gene-driven,0.7749176346391452,31
ENSG00000178177,,gene-driven,0.6571874894543478,31
ENSG00000178233,TMEM151B,neutral,0.4005234600089803,31
ENSG00000178301,AQP11,neutral,0.35286694675242936,31
ENSG00000178307,TMEM11,neutral,0.45764346900651764,31
ENSG00000178338,ZNF354B,neutral,0.673228640455535,31
ENSG00000178343,SHISA3,neutral,0.9218162894044034,31
ENSG00000178401,DNAJC22,neutral,0.9015677682228369,31
ENSG00000178409,BEND3,neutral,0.569401819184636,31
ENSG00000178460,MCMDC2,neutral,0.8418156091461475,31
ENSG00000178462,TUBAL3,gene-driven,0.5898671557471098,31
ENSG00000178522,AMBN,gene-driven,0.5577062755856659,31
ENSG00000178537,SLC25A20,neutral,0.6535091966966131,31
ENSG00000178538,CA8,neutral,0.6728113666915602,31
ENSG00000178562,CD28,neutral,0.5317971420105434,31
ENSG00000178602,OTOS,neutral,0.0,31
ENSG00000178662,CSRNP3,regulation-driven,0.5700988669230991,31
ENSG00000178691,SUZ12,neutral,0.4836738355660978,31
ENSG00000178694,NSUN3,neutral,0.7552837612815356,31
ENSG00000178776,C5orf46,neutral,0.7885885893466666,31
ENSG00000178795,GDPD4,neutral,0.5838036421396562,31
ENSG00000178796,RIIAD1,neutral,0.44774904986971276,31
ENSG00000178802,MPI,gene-driven,0.7667775686623368,31
ENSG00000178804,H1-8,neutral,0.7351423389347153,31
ENSG00000178821,TMEM52,neutral,0.6485256525433374,31
ENSG00000178826,TMEM139,gene-driven,0.9599938788960601,31
ENSG00000178860,MSC,gene-driven,0.6476240847491556,31
ENSG00000178882,RFLNA,neutral,0.9586979575856105,31
ENSG00000178965,,neutral,0.8144062620240418,31
ENSG00000178988,MRFAP1L1,neutral,0.4678494342628432,31
ENSG00000178997,EXD1,neutral,0.9106681488881003,31
ENSG00000179002,TAS1R2,neutral,0.7422031255406358,31
ENSG00000179008,C14orf39,neutral,0.3900250790444888,31
ENSG00000179021,,gene-driven,0.7828469468505845,31
ENSG00000179041,RRS1,neutral,0.7264259052770361,31
ENSG00000179046,TRIML2,neutral,0.6752228359802842,31
ENSG00000179051,RCC2,neutral,0.8310300374539334,31
ENSG00000179057,IGSF22,neutral,0.6664744805723066,31
ENSG00000179091,CYC1,neutral,0.6625568860050828,31
ENSG00000179104,TMTC2,regulation-driven,0.8333485548665158,31
ENSG00000179119,SPTY2D1,neutral,0.5902607104335815,31
ENSG00000179151,EDC3,regulation-driven,0.24374341437983638,31
ENSG00000179152,TCAIM,neutral,0.6887046802369524,31
ENSG00000179241,LDLRAD3,neutral,0.6355609548604201,31
ENSG00000179256,SMCO3,neutral,0.34871910818620055,31
ENSG00000179270,PCARE,neutral,0.5797408550654828,31
ENSG00000179292,TMEM151A,neutral,0.6702632141789591,31
ENSG00000179299,NSUN7,neutral,0.8095989415181971,31
ENSG00000179331,RAB39A,neutral,0.5320489114569849,31
ENSG00000179364,PACS2,regulation-driven,0.9625262479148259,31
ENSG00000179388,EGR3,neutral,0.5725116857725394,31
ENSG00000179397,CATSPERE,neutral,0.7798934428519179,31
ENSG00000179455,MKRN3,gene-driven,0.6516254846151707,31
ENSG00000179456,ZBTB18,neutral,0.9391272356649922,31
ENSG00000179476,C14orf28,neutral,0.6460776968021839,31
ENSG00000179526,SHARPIN,gene-driven,0.7558985731390674,31
ENSG00000179528,LBX2,neutral,0.5837376867711515,31
ENSG00000179562,GCC1,neutral,0.6067633714318689,31
ENSG00000179564,LSMEM2,neutral,0.8824706288031473,31
ENSG00000179580,RNF151,gene-driven,0.478114563986082,31
ENSG00000179639,FCER1A,neutral,0.5297004042707343,31
ENSG00000179715,PCED1B,neutral,0.41496763535955605,31
ENSG00000179813,FAM216B,neutral,0.9402321468207931,31
ENSG00000179817,MRGPRX4,neutral,0.48007429041572247,31
ENSG00000179869,,regulation-driven,0.8160087943035594,31
ENSG00000179902,CFAP276,neutral,0.6207182903897338,31
ENSG00000179914,ITLN1,neutral,0.4341457453179598,31
ENSG00000179930,ZNF648,neutral,0.49674596643761126,31
ENSG00000179941,BBS10,neutral,0.3717710839181251,31
ENSG00000179988,PSTK,neutral,0.9269531103499425,31
ENSG00000180053,NKX2-6,neutral,0.7626464780100527,31
ENSG00000180098,TRNAU1AP,neutral,0.4058441925537286,31
ENSG00000180116,C12orf40,neutral,0.4973903362602109,31
ENSG00000180176,TH,regulation-driven,0.7350565908242961,31
ENSG00000180185,FAHD1,gene-driven,0.5252581250281876,31
ENSG00000180198,RCC1,regulation-driven,0.8712420858923412,31
ENSG00000180219,GARIN6,neutral,0.7190083186353107,31
ENSG00000180233,ZNRF2,neutral,0.48448739462593404,31
ENSG00000180251,SLC9A4,regulation-driven,0.6088134064640738,31
ENSG00000180263,,neutral,0.848505128418153,31
ENSG00000180316,PNPLA1,neutral,0.926816319107649,31
ENSG00000180332,KCTD4,neutral,0.3682795053706869,31
ENSG00000180357,ZNF609,neutral,0.6031541010318231,31
ENSG00000180423,HARBI1,neutral,0.9236289753361001,31
ENSG00000180432,CYP8B1,neutral,0.855706225313891,31
ENSG00000180481,GLIPR1L2,neutral,0.893399412333794,31
ENSG00000180537,RNF182,neutral,0.6848803696543064,31
ENSG00000180549,FUT7,neutral,0.571698213711714,31
ENSG00000180573,H2AC6,neutral,0.5530133346509951,31
ENSG00000180611,MB21D2,neutral,0.8959831674311269,31
ENSG00000180613,GSX2,neutral,0.5978131803733346,31
ENSG00000180628,PCGF5,gene-driven,0.9385943270552223,31
ENSG00000180638,SLC47A2,neutral,0.7883463239787557,31
ENSG00000180644,PRF1,gene-driven,0.8678126802617725,31
ENSG00000180660,MAB21L1,neutral,0.8132534223975423,31
ENSG00000180667,YOD1,neutral,0.6249356755238364,31
ENSG00000180697,C3orf22,neutral,0.9276010056075223,31
ENSG00000180730,SHISA2,neutral,0.6537810135432871,31
ENSG00000180745,CLRN3,neutral,0.5758320301324132,31
ENSG00000180758,GPR157,neutral,0.31392827166279713,31
ENSG00000180767,CHST13,neutral,0.5624055660859568,31
ENSG00000180773,SLC36A4,gene-driven,0.5766134437093939,31
ENSG00000180801,ARSJ,neutral,0.6348845567046182,31
ENSG00000180806,HOXC9,gene-driven,0.3071612479885082,31
ENSG00000180875,GREM2,neutral,0.46717117181544243,31
ENSG00000180878,C11orf42,neutral,0.5204248385850372,31
ENSG00000180881,CAPS2,gene-driven,0.6618509447531221,31
ENSG00000180934,OR56A1,neutral,0.6403082175277721,31
ENSG00000180938,ZNF572,neutral,0.629019821746031,31
ENSG00000181072,CHRM2,neutral,0.8677793338837136,31
ENSG00000181085,MAPK15,neutral,0.5298574582499731,31
ENSG00000181092,ADIPOQ,gene-driven,0.5780908460875845,31
ENSG00000181104,F2R,neutral,0.9042976870605384,31
ENSG00000181135,ZNF707,gene-driven,0.856942541829952,31
ENSG00000181218,H2AC25,neutral,0.3657606403819733,31
ENSG00000181220,ZNF746,neutral,0.41349832665930497,31
ENSG00000181234,TMEM132C,regulation-driven,0.6665075274217693,31
ENSG00000181264,TLCD5,gene-driven,0.8977683892785293,31
ENSG00000181291,TMEM132E,regulation-driven,0.9212396735202628,31
ENSG00000181333,HEPHL1,neutral,0.6663514137953499,31
ENSG00000181381,DDX60L,gene-driven,0.6767996196780047,31
ENSG00000181418,DDN,neutral,0.9243480971209481,31
ENSG00000181472,ZBTB2,neutral,0.589792810423662,31
ENSG00000181541,MAB21L2,neutral,0.8618166315560137,31
ENSG00000181617,FDCSP,neutral,0.5111619343292211,31
ENSG00000181631,P2RY13,neutral,0.7608194822175737,31
ENSG00000181634,TNFSF15,neutral,0.49171204430057225,31
ENSG00000181652,ATG9B,neutral,0.7890696228247345,31
ENSG00000181690,PLAG1,regulation-driven,0.865953237472979,31
ENSG00000181744,DIPK2A,neutral,0.42630823566733356,31
ENSG00000181754,AMIGO1,neutral,0.9372570221677994,31
ENSG00000181773,GPR3,neutral,0.7861243157320484,31
ENSG00000181778,TMEM252,neutral,0.9045066411110259,31
ENSG00000181790,ADGRB1,regulation-driven,0.7950302312443747,31
ENSG00000181817,LSM10,neutral,0.6348702504977551,31
ENSG00000181873,IBA57,neutral,0.5794651138198792,31
ENSG00000181904,C5orf24,neutral,0.648177368605726,31
ENSG00000181982,CCDC149,neutral,0.8965274961126387,31
ENSG00000182010,RTKN2,neutral,0.4396977792316593,31
ENSG00000182054,IDH2,neutral,0.707167627393675,31
ENSG00000182077,PTCHD3,neutral,0.7539279896749647,31
ENSG00000182117,NOP10,neutral,0.5539265421541169,31
