gene_id,gene_symbol,classification_loo_brain,prenatal_mean,postnatal_mean,ratio
ENSG00000173597,SULT1B1,neutral,6.250299244725738,6.921831069686411,0.9029834998571995
ENSG00000173612,GPRC6A,neutral,1.146964324894515,1.9258766620209058,0.5955544025809812
ENSG00000173621,LRFN4,neutral,0.02239763713080169,0.049388435540069685,0.4534996277140648
ENSG00000173626,TRAPPC3L,neutral,0.01295153164556962,0.03313773170731708,0.39083941411444945
ENSG00000173641,HSPB7,gene-driven,4.38643111392405,3.019926480836237,1.4524959934486283
ENSG00000173653,RCE1,neutral,58.70575289451477,72.47779704181184,0.809982577983819
ENSG00000173702,MUC13,neutral,0.5170981350210971,3.753974324041812,0.13774684917512975
ENSG00000173705,SUSD5,neutral,4.063145101265823,4.898525616724739,0.8294628668253307
ENSG00000173715,C11orf80,gene-driven,103.82689498734179,92.71518815679443,1.1198477515006053
ENSG00000173726,TOMM20,neutral,1.2101401097046414,0.5872932090592335,2.0605382303724005
ENSG00000173728,SPMIP3,neutral,11.17767365822785,10.645793703832751,1.0499615124237855
ENSG00000173769,TOPAZ1,regulation-driven,40.090900476793244,194.87563427526132,0.2057255676210652
ENSG00000173846,PLK3,neutral,6.351693953586498,10.690028236933799,0.5941699884048522
ENSG00000173848,NET1,gene-driven,5.977340421940928,7.125593236933798,0.8388551273119019
ENSG00000173905,GOLIM4,neutral,0.004321848101265822,0.010907818815331009,0.39621561142833034
ENSG00000173926,MARCHF3,neutral,0.49812281856540086,0.4638542613240418,1.073877853667964
ENSG00000173930,SLCO4C1,neutral,31.986296206751053,12.213461853658536,2.6189377418139292
ENSG00000173947,CIMAP3,neutral,7.3435218481012665,2.1590774529616725,3.4012313166569976
ENSG00000173960,UBXN2A,gene-driven,0.002041151898734177,0.003682864111498258,0.5542294901301146
ENSG00000173992,CCS,neutral,0.5102571772151899,0.6510435923344948,0.7837527059985696
ENSG00000174004,NRROS,neutral,4.7742581814345995,3.332561233449477,1.4326092896702296
ENSG00000174007,CEP19,neutral,3.809026375527426,2.397821160278746,1.5885364757914755
ENSG00000174013,FBXO45,neutral,0.001020987341772152,0.00441801393728223,0.231096451090016
ENSG00000174015,CBY2,neutral,0.002814181434599156,0.0024405505226480838,1.1530928814969459
ENSG00000174059,CD34,neutral,18.01100575949367,47.386816745644595,0.38008473656650704
ENSG00000174080,CTSF,neutral,0.6488884556962026,0.32894009059233453,1.972664549729178
ENSG00000174106,LEMD3,neutral,7.59941505907173,7.160375898954703,1.061315099418331
ENSG00000174136,RGMB,neutral,0.13921871729957805,0.19881075958188152,0.7002574588637387
ENSG00000174145,NWD2,regulation-driven,2.7082418059071727,4.791152543554007,0.5652589395323736
ENSG00000174206,KICS2,gene-driven,0.04002903797468355,0.04710132752613241,0.8498494644864296
ENSG00000174243,DDX23,neutral,0.0074517890295358645,0.0059289198606271775,1.2568544026074242
ENSG00000174279,EVX2,neutral,11.48347175949367,23.81913152264808,0.48211127045395313
ENSG00000174307,PHLDA3,neutral,0.0031390295358649793,0.0029561986062717773,1.0618466327686218
ENSG00000174332,GLIS1,regulation-driven,0.002216126582278481,0.003244160278745645,0.6831125443454806
ENSG00000174343,CHRNA9,neutral,0.5056673544303798,1.1795390209059236,0.428699132006681
ENSG00000174348,PODN,neutral,0.1526723206751055,0.1299368222996516,1.1749734830595042
ENSG00000174358,SLC6A19,neutral,3.169264455696202,3.229291613240418,0.981411664001449
ENSG00000174417,TRHR,neutral,0.00995542194092827,0.0046450662020905914,2.143224984920056
ENSG00000174429,ABRA,neutral,24.933291924050632,51.53797628571429,0.4837848460681962
ENSG00000174446,SNAPC5,gene-driven,0.07731491561181433,0.15424451219512195,0.5012490526341037
ENSG00000174453,VWC2L,neutral,7.354127021097047,11.842518801393728,0.6209934849528422
ENSG00000174473,GALNTL6,regulation-driven,2.6121454810126576,2.2916592822299653,1.1398489737404742
ENSG00000174498,IGDCC3,neutral,0.005553801687763712,0.026705452961672475,0.2079650809793228
ENSG00000174502,SLC26A9,regulation-driven,1.6893246751054856,25.218825811846692,0.06698665067554078
ENSG00000174514,MFSD4A,neutral,3.988092953586498,10.719492756097562,0.3720412004866512
ENSG00000174516,PELI3,gene-driven,93.3788088649789,132.09343865505227,0.7069148158738419
ENSG00000174527,MYO1H,regulation-driven,4.31936523206751,2.978461993031359,1.450199882413619
ENSG00000174547,MRPL11,neutral,0.006807037974683544,0.00918260975609756,0.7412966635289541
ENSG00000174564,IL20RB,gene-driven,0.5863993037974683,3.4149621811846687,0.1717147285051465
ENSG00000174567,GOLT1A,neutral,0.13074398734177214,0.029905665505226484,4.371880215102473
ENSG00000174576,NPAS4,neutral,10.763616405063292,4.491980871080139,2.3961848266898516
ENSG00000174579,MSL2,regulation-driven,2.9067957721518987,2.6031173205574913,1.1166595332435385
ENSG00000174606,ANGEL2,gene-driven,1.6689596244725735,21.079927937282232,0.07917292836285413
ENSG00000174611,KY,neutral,4.150426189873418,10.6629866271777,0.3892367434181019
ENSG00000174640,SLCO2A1,regulation-driven,5.824525481012658,3.4532846864111497,1.6866624127261969
ENSG00000174669,SLC29A2,neutral,15.408166573839662,14.091116219512195,1.0934667157527043
ENSG00000174684,B4GAT1,neutral,29.197269957805904,20.532899536585365,1.4219750067827697
ENSG00000174695,TMEM167A,neutral,0.008784687763713082,0.006299721254355401,1.3944565813351923
ENSG00000174697,LEP,neutral,9.788399970464136,2.7284319163763064,3.587555149063179
ENSG00000174705,SH3PXD2B,gene-driven,0.049371691983122364,0.07461508013937282,0.6616851699535997
ENSG00000174720,,neutral,25.48166467510549,3.959205822299652,6.436054557099233
ENSG00000174738,NR1D2,neutral,1.3784352742616035,0.6861542439024391,2.0089291679111096
ENSG00000174748,RPL15,neutral,5.236295181434598,1.6308247526132404,3.2108264073401735
ENSG00000174749,FAM241A,neutral,31.77011418565401,35.45580048432056,0.8960484251287331
ENSG00000174775,HRAS,neutral,0.23379797468354427,0.2068103763066202,1.1304944116387654
ENSG00000174799,CEP135,neutral,3.045564202531646,2.8025041393728225,1.0867296000544777
ENSG00000174804,FZD4,neutral,4.279173641350211,2.3490912508710804,1.821629381048278
ENSG00000174839,DENND6A,neutral,5.652045371308017,4.313391975609757,1.3103481907667396
ENSG00000174840,PDE12,gene-driven,2.8164047088607598,3.552709324041812,0.7927484215501818
ENSG00000174851,YIF1A,neutral,90.61159404219411,56.55558622648084,1.6021687703728078
ENSG00000174871,CNIH2,neutral,0.00352368776371308,0.0020756759581881533,1.697609759275185
ENSG00000174885,NLRP6,neutral,68.3048304092827,72.3108350696864,0.9446002157692814
ENSG00000174891,RSRC1,neutral,0.09311888607594938,0.03129947735191638,2.97509396176061
ENSG00000174903,RAB1B,neutral,0.38518297890295355,0.45536540766550526,0.8458766792972884
ENSG00000174945,AMZ1,neutral,0.012961556962025316,0.049793686411149826,0.2603052293618284
ENSG00000174946,GPR171,neutral,0.7212304135021096,0.42475374912891983,1.697996580327309
ENSG00000174948,GPR149,neutral,0.05199423206751055,0.053949731707317074,0.9637533018622721
ENSG00000174989,FBXW8,neutral,0.10368643459915614,0.39332244250871085,0.26361687865512484
ENSG00000174996,KLC2,neutral,0.03942261181434599,0.05316784668989547,0.7414746744264563
ENSG00000175018,TEX36,neutral,9.975963139240507,3.331043331010453,2.9948464033382463
ENSG00000175073,VCPIP1,neutral,0.3447833080168776,0.976465101045296,0.3530933237120206
ENSG00000175077,RTP1,neutral,0.48366231645569624,2.6488891463414634,0.18259062185509375
ENSG00000175084,DES,neutral,15.965011101265823,2.8225173623693376,5.656302176956011
ENSG00000175087,PDIK1L,neutral,3.5945279029535864,0.5070090662020906,7.089671847250223
ENSG00000175097,RAG2,neutral,2.9130823206751053,1.6883412299651568,1.7254108760556799
ENSG00000175104,TRAF6,neutral,4.503659481012658,2.0716544634146343,2.1739433677513174
ENSG00000175105,ZNF654,neutral,0.8228639620253164,0.5044897351916376,1.6310816744620973
ENSG00000175137,SH3BP5L,gene-driven,0.0007451434599156119,0.004245177700348432,0.17552703620733065
ENSG00000175161,CADM2,regulation-driven,0.03859754852320675,0.26083149825783974,0.14797886290961654
ENSG00000175182,FAM131A,regulation-driven,26.140869464135022,2.1198530313588853,12.33145367977609
ENSG00000175183,CSRP2,neutral,0.08131437974683545,0.04498974564459931,1.8073980766458644
ENSG00000175197,DDIT3,gene-driven,3.496103253164556,5.465362372822299,0.6396837052470096
ENSG00000175213,ZNF408,neutral,18.285566767932487,17.750622916376308,1.03013662416673
ENSG00000175224,ATG13,neutral,7.038684282700423,4.67112043554007,1.5068513817684552
ENSG00000175229,GAL3ST3,neutral,0.01832166666666667,0.22774025435540068,0.08044983842897946
ENSG00000175274,TP53I11,neutral,3.8786647848101263,6.846817111498258,0.5664916590654158
ENSG00000175279,CENPS,gene-driven,5.888616594936709,5.364067975609756,1.0977893311031959
ENSG00000175283,DOLK,neutral,0.985756151898734,3.0493676933797906,0.32326575572989147
ENSG00000175294,CATSPER1,neutral,0.0024554430379746836,0.010008167247386757,0.24534392534415597
ENSG00000175315,CST6,neutral,0.3605296033755274,1.389849930313589,0.25940182138526413
ENSG00000175336,APOF,gene-driven,0.20407555274261602,0.20622977351916377,0.9895542688148878
ENSG00000175352,NRIP3,gene-driven,5.197254687763713,2.741066195121951,1.896070476887
ENSG00000175356,SCUBE2,gene-driven,6.038097042194093,4.608731954703833,1.3101428118490164
ENSG00000175376,EIF1AD,neutral,7.876914392405064,4.4293631324041804,1.7783401714750837
ENSG00000175395,ZNF25,neutral,0.00332510970464135,0.0034995435540069687,0.9501552569146076
ENSG00000175449,RFESD,gene-driven,2.977808729957806,1.1379651916376305,2.6167836695184685
ENSG00000175463,TBC1D10C,neutral,15.199128658227849,9.767151118466897,1.5561475883679767
ENSG00000175467,SART1,gene-driven,9.847269464135021,8.78991225087108,1.1202921238672385
ENSG00000175513,TSGA10IP,gene-driven,0.005735265822784811,0.015929756097560976,0.3600347543088211
ENSG00000175535,PNLIP,neutral,1.028939624472574,0.7638629651567944,1.347021221615802
ENSG00000175544,CABP4,neutral,0.689092164556962,0.26266278397212545,2.6234861069244224
ENSG00000175575,PAAF1,neutral,3.6752616244725735,4.028057229965157,0.9124154436366747
ENSG00000175581,MRPL48,gene-driven,43.59803712658228,55.51458800348432,0.7853437933079119
ENSG00000175600,SUGCT,gene-driven,24.534349616033754,103.50097963066202,0.23704461255906306
ENSG00000175606,TMEM70,neutral,0.540769434599156,0.7831206202090593,0.6905314719650647
ENSG00000175634,RPS6KB2,gene-driven,5.681389772151899,2.101253073170732,2.7038103333164156
ENSG00000175664,TEX26,neutral,6.252742616033756e-05,0.0005320522648083624,0.11752121040751334
ENSG00000175697,GPR156,neutral,0.0011274810126582278,0.0035535052264808365,0.3172869999616724
ENSG00000175745,NR2F1,neutral,0.0032083881856540086,0.005934926829268292,0.5405943961822299
ENSG00000175756,AURKAIP1,gene-driven,1.9689929156118147,3.629032916376307,0.542566838323944
ENSG00000175782,SLC35E3,neutral,0.6876550210970465,2.432455759581882,0.28269990867798905
ENSG00000175793,SFN,neutral,0.019623679324894516,0.027219982578397216,0.7209291654899366
ENSG00000175877,TMEM270,gene-driven,0.006492827004219409,0.0035595017421602786,1.8240831089687517
ENSG00000175879,HOXD8,neutral,0.6320211476793248,0.20003376655052263,3.1595722991082855
ENSG00000175893,ZDHHC21,neutral,0.12959281012658228,0.06760405923344948,1.916938296250437
ENSG00000175895,PLEKHF2,neutral,1.8725904472573838,0.6707433135888502,2.7918138121094076
ENSG00000175920,DOK7,neutral,14.76007692827004,9.599629898954705,1.5375672899511732
ENSG00000175946,KLHL38,neutral,0.023697966244725737,0.019416013937282227,1.2205371463615091
ENSG00000175970,UNC119B,neutral,0.279038,0.2496631602787456,1.117657886283494
ENSG00000175984,DENND2C,regulation-driven,0.06451419831223629,0.45154011846689895,0.14287589446377316
ENSG00000175985,PLEKHD1,neutral,0.6543543628691983,0.34358120905923345,1.9045114971825703
ENSG00000176018,LYSMD3,gene-driven,4.982484341772151,5.044259808362369,0.987753313878122
ENSG00000176029,C11orf16,neutral,0.03323276793248945,0.017942923344947737,1.8521378759524678
ENSG00000176055,MBLAC2,gene-driven,0.023853000000000003,0.021667400696864115,1.1008703966716324
ENSG00000176095,IP6K1,neutral,24.719407949367085,30.05653195121951,0.8224304783228367
ENSG00000176101,SSNA1,neutral,9.543954848101265,5.57773143902439,1.7110818174800135
ENSG00000176171,BNIP3,neutral,0.005650092827004218,0.020695076655052266,0.2730162792426704
ENSG00000176248,ANAPC2,neutral,0.00015962025316455697,0.0034731428571428574,0.045958447357350225
ENSG00000176273,SLC35G1,neutral,0.8277533881856539,0.5884579930313589,1.40664821956381
ENSG00000176340,COX8A,neutral,236.38315024050635,103.58477678745645,2.282025965316663
ENSG00000176383,B3GNT4,neutral,1.5277701308016876,1.3507270209059232,1.1310724573918887
ENSG00000176393,RNPEP,gene-driven,0.0013098227848101266,0.003988797909407665,0.3283753187196778
ENSG00000176399,DMRTA1,neutral,6.4076419746835445,5.986191905923345,1.0704037016159094
ENSG00000176402,GJC3,neutral,1.8900087004219408,6.3020109547038325,0.29990565138755193
ENSG00000176422,SPRYD4,neutral,22.093995468354432,5.952286954703833,3.711849854767924
ENSG00000176438,,regulation-driven,4.733076464135021,2.8175257735191637,1.6798698022993712
ENSG00000176444,CLK2,neutral,11.168045565400844,38.269699439024386,0.29182475245709827
ENSG00000176463,SLCO3A1,gene-driven (relaxed),2.129802805907173,2.461292466898955,0.8653188658195367
ENSG00000176542,USF3,neutral,0.0007386877637130801,0.007351731707317073,0.10047806328104639
ENSG00000176623,RMDN1,neutral,19.8127633164557,6.385769700348432,3.102642946139232
ENSG00000176658,MYO1D,gene-driven,0.011335417721518986,0.024686069686411148,0.4591827644300442
ENSG00000176697,BDNF,neutral,2.878045417721519,1.8863282787456446,1.5257394220031195
ENSG00000176720,BOK,neutral,0.7667020421940928,0.6390720940766551,1.1997113460287139
ENSG00000176742,OR51V1,neutral,0.00034279324894514774,0.0023744006968641116,0.1443704297248048
ENSG00000176769,TCERG1L,neutral,2.7983080464135024,0.558938069686411,5.0064724486980765
ENSG00000176884,GRIN1,regulation-driven,142.46713027004222,1.577503662020906,90.3117588250354
ENSG00000176907,TCIM,neutral,0.9822905907172995,1.101603101045296,0.8916919258716842
ENSG00000176915,ANKLE2,neutral,0.1261775274261603,0.3074188675958188,0.4104417156075571
ENSG00000176946,THAP4,neutral,0.0024108227848101266,0.0017622439024390243,1.3680414961138128
ENSG00000176956,LY6H,gene-driven,0.0183719029535865,0.008799198606271777,2.0879063850759794
ENSG00000176978,DPP7,gene-driven,0.0009558607594936709,0.0030194285714285713,0.3165700849950651
ENSG00000177000,MTHFR,neutral,0.0,0.0,nan
ENSG00000177034,MTX3,gene-driven,2.498216067510548,3.0901363902439023,0.808448479943426
ENSG00000177042,TMEM80,gene-driven,1.5165555611814345,0.8950820871080138,1.6943200886539744
ENSG00000177047,IFNW1,neutral,6.584027569620253,2.05446618815331,3.204738830741436
ENSG00000177054,ZDHHC13,neutral,1.2316196793248946,0.8850449407665505,1.3915899889311503
ENSG00000177058,SLC38A9,gene-driven,1.1084497932489452,0.6054354355400697,1.8308307181593508
ENSG00000177076,ACER2,neutral,3.7764593797468353,2.6624816236933797,1.418398289077448
ENSG00000177098,SCN4B,neutral,7.318625485232068,3.2450042125435536,2.2553516130863387
ENSG00000177105,RHOG,neutral,0.31072248523206747,1.3590736829268293,0.2286281377790437
ENSG00000177119,ANO6,gene-driven,10.225122476793251,2.0279017491289197,5.042217889099128
ENSG00000177125,ZBTB34,neutral,1.56505688185654,3.8731276968641115,0.40408088871526043
ENSG00000177144,NUDT4B,neutral,3.8302598818565396,3.395521606271777,1.128032840309945
ENSG00000177156,TALDO1,neutral,8.79092353586498,9.063083233449477,0.9699705176953438
ENSG00000177169,ULK1,neutral,13.224669164556962,7.718410135888502,1.7133929049799852
ENSG00000177181,RIMKLA,neutral,8.147885265822785,3.744673550522648,2.1758599664009632
ENSG00000177192,PUS1,neutral,23.109860253164555,26.7519347630662,0.8638575287298509
ENSG00000177239,,neutral,0.0,0.0,nan
ENSG00000177301,KCNA2,neutral,5.762755291139241,2.838354808362369,2.0303153341368723
ENSG00000177453,NIM1K,gene-driven,0.1549676371308017,0.08447318466898955,1.8345187024503284
ENSG00000177468,OLIG3,neutral,6.862761147679325,17.001147916376308,0.4036645749707753
ENSG00000177479,ARIH2,gene-driven,0.0621352447257384,0.023183710801393725,2.6801250782511934
ENSG00000177519,RPRM,neutral,0.0050472573839662445,0.00863087456445993,0.5847909555712646
ENSG00000177551,NHLH2,gene-driven,0.0008074261603375527,0.002322418118466899,0.3476661475886865
ENSG00000177556,ATOX1,neutral,0.006154417721518989,0.024142198606271776,0.2549236638257199
ENSG00000177570,SAMD12,gene-driven,0.3864825569620254,0.6537322195121952,0.5911939865078283
ENSG00000177613,CSTF2T,gene-driven (relaxed),13.934378029535862,24.04413010801394,0.579533464797361
ENSG00000177614,PGBD5,neutral,0.047727130801687764,0.19143788501742162,0.2493087029108392
ENSG00000177669,MBOAT4,neutral,0.0011400590717299578,0.005530627177700349,0.20613558554926817
ENSG00000177791,MYOZ1,neutral,0.0013727594936708862,0.017549128919860626,0.07822379674453885
ENSG00000177875,CCDC184,neutral,12.999276915611814,12.562487156794425,1.0347693695814966
ENSG00000177879,AP3S1,neutral,51.731468443037976,36.48900666550522,1.4177275067326558
ENSG00000177888,ZBTB41,neutral,28.475890827004218,22.413120588850173,1.2705009422547828
ENSG00000177889,UBE2N,neutral,0.0027831814345991557,0.016942742160278745,0.16426983355292743
ENSG00000177910,SPATA31C2,neutral,7.082853092827005,2.0656670766550524,3.428845418931841
ENSG00000177917,ARL6IP6,neutral,15.260752464135022,4.849603885017421,3.1468039093424225
ENSG00000177947,CIMAP1A,neutral,6.518334485232067,8.211296404181185,0.7938252578378412
ENSG00000177984,LCN15,neutral,0.6263059999999999,0.6002462160278746,1.043415157440851
ENSG00000178028,DMAP1,gene-driven,1.5138275485232067,0.40204420905923344,3.765326087062663
ENSG00000178033,CALHM5,neutral,47.18958765822786,16.17313283972126,2.9177765449579502
ENSG00000178035,IMPDH2,neutral,0.25049511392405066,0.6368182299651568,0.39335418198966504
ENSG00000178053,MLF1,neutral,0.01051702953586498,0.023455320557491287,0.4483856662750232
ENSG00000178057,NDUFAF3,gene-driven,7.2534608438818555,6.917413574912892,1.0485799013359116
ENSG00000178074,C2orf69,neutral,0.6788238902953586,1.450754306620209,0.4679109944376453
ENSG00000178105,DDX10,regulation-driven,0.002665388185654008,0.02596791289198606,0.10264160222428086
ENSG00000178125,PPP1R42,neutral,9.284858877637129,14.749509271777004,0.6295029011848948
ENSG00000178175,ZNF366,gene-driven,6.677373818565401,1.0133448257839721,6.589438904372423
ENSG00000178177,,gene-driven,4.611398759493671,1.0387151045296166,4.43952219370291
ENSG00000178233,TMEM151B,neutral,7.38410770042194,8.825670801393729,0.8366624890717496
ENSG00000178301,AQP11,neutral,11.62537188185654,8.133454797909408,1.4293276560465646
ENSG00000178307,TMEM11,neutral,2.0935048270042196,1.1414255958188155,1.8341141417127749
ENSG00000178338,ZNF354B,neutral,0.3428867341772152,0.9756435888501743,0.35144671486164086
ENSG00000178343,SHISA3,neutral,0.0027514852320675103,0.009793574912891987,0.28094799463325004
ENSG00000178401,DNAJC22,neutral,25.06219439240506,0.48331148780487804,51.85515971539071
ENSG00000178409,BEND3,neutral,0.012256561181434597,0.011923188153310104,1.0279600576488381
ENSG00000178460,MCMDC2,neutral,0.017935628691983122,0.0266818850174216,0.6722024579699777
ENSG00000178462,TUBAL3,gene-driven,264.321383371308,52.461744188153304,5.038364382688519
ENSG00000178522,AMBN,gene-driven,106.18566413080167,133.80307088501743,0.7935966149988549
ENSG00000178537,SLC25A20,neutral,4.054183704641351,4.549247529616725,0.8911767667614509
ENSG00000178538,CA8,neutral,15.081462080168777,6.342437254355401,2.3778653970620236
ENSG00000178562,CD28,neutral,14.636072485232068,7.879228052264809,1.8575515758837655
ENSG00000178602,OTOS,neutral,0.0,0.0,nan
ENSG00000178662,CSRNP3,regulation-driven,2.096146978902954,1.04984574912892,1.996623771294186
ENSG00000178691,SUZ12,neutral,1.7781789957805907,1.0018898710801394,1.7748248057079692
ENSG00000178694,NSUN3,neutral,63.41619238818567,14.551186470383275,4.358145812869602
ENSG00000178776,C5orf46,neutral,0.00985868776371308,0.015528052264808363,0.6348953233533408
ENSG00000178795,GDPD4,neutral,3.6567428649789036,2.762460968641115,1.3237265273571253
ENSG00000178796,RIIAD1,neutral,10.009353282700424,15.323150275261323,0.6532177197831288
ENSG00000178802,MPI,gene-driven,0.3860738987341772,0.7412169965156795,0.5208648756693888
ENSG00000178804,H1-8,neutral,0.031389476793248945,0.021486996515679445,1.460859211772268
ENSG00000178821,TMEM52,neutral,0.28711260337552735,0.573520118466899,0.5006147023107407
ENSG00000178826,TMEM139,gene-driven,0.002652514767932489,0.0023959407665505228,1.1070869551384446
ENSG00000178860,MSC,gene-driven,0.31773056962025314,0.9480436202090593,0.3351434078003587
ENSG00000178882,RFLNA,neutral,0.0006208860759493671,0.000650226480836237,0.9548766379844511
ENSG00000178965,,neutral,7.426687282700421,1.6539845400696866,4.490179383652229
ENSG00000178988,MRFAP1L1,neutral,3.4774892236286914,3.0772004738675958,1.1300821162483414
ENSG00000178997,EXD1,neutral,8.455047253164556,0.10635104529616725,79.50130842267579
ENSG00000179002,TAS1R2,neutral,1.3990138438818565,0.5330585609756097,2.6245030964728637
ENSG00000179008,C14orf39,neutral,124.06311328691983,151.41449462369337,0.8193608781989515
ENSG00000179021,,gene-driven,0.02214198312236287,0.044978393728222994,0.4922804326040048
ENSG00000179041,RRS1,neutral,0.9158376497890295,0.5528287770034843,1.6566388869139084
ENSG00000179046,TRIML2,neutral,15.926314455696206,8.774156188153311,1.8151391557400807
ENSG00000179051,RCC2,neutral,0.005191746835443038,0.01581391986062718,0.3283023362455015
ENSG00000179057,IGSF22,neutral,0.1587354345991561,0.378335668989547,0.4195624351864687
ENSG00000179091,CYC1,neutral,7.9438750295358656,9.195974909407665,0.8638426167745547
ENSG00000179104,TMTC2,regulation-driven,0.923177489451477,0.15291039024390246,6.037375798851512
ENSG00000179119,SPTY2D1,neutral,84.93436909704641,50.18184183972126,1.6925319195800606
ENSG00000179151,EDC3,regulation-driven,2.6479941054852323,2.854610717770035,0.9276200390481938
ENSG00000179152,TCAIM,neutral,0.04129232489451477,0.01650730662020906,2.501457436064262
ENSG00000179241,LDLRAD3,neutral,10.99461134599156,3.5729293240418114,3.0771981052102384
ENSG00000179256,SMCO3,neutral,35.950689704641356,45.5299036097561,0.7896061018002657
ENSG00000179270,PCARE,neutral,58.130082729957806,56.37004874912892,1.0312228571712223
ENSG00000179292,TMEM151A,neutral,1.4245784599156117,7.441719111498258,0.19143136667366073
ENSG00000179299,NSUN7,neutral,0.001352240506329114,0.0103365574912892,0.13082116627984425
ENSG00000179331,RAB39A,neutral,10.404879080168776,6.84146049825784,1.5208564140388374
ENSG00000179364,PACS2,regulation-driven,0.0020765822784810125,0.0015161428571428572,1.3696481625711003
ENSG00000179388,EGR3,neutral,0.04248332911392405,0.14276379442508713,0.2975777527138819
ENSG00000179397,CATSPERE,neutral,1.0984519324894515,6.396895261324042,0.1717164167327779
ENSG00000179455,MKRN3,gene-driven,208.76973861603378,60.79073824390244,3.4342359485488605
ENSG00000179456,ZBTB18,neutral,0.0010413206751054853,0.0027809337979094076,0.3744500052062755
ENSG00000179476,C14orf28,neutral,0.32567804219409285,0.350131299651568,0.9301597501228548
ENSG00000179526,SHARPIN,gene-driven,0.08669627004219409,0.14672697212543553,0.5908679828005873
ENSG00000179528,LBX2,neutral,0.29495513924050637,0.44188488501742157,0.6674931622268039
ENSG00000179562,GCC1,neutral,1.1597440379746835,1.5762184529616723,0.7357762090626179
ENSG00000179564,LSMEM2,neutral,0.010173544303797468,0.003410526132404181,2.982983829719503
ENSG00000179580,RNF151,gene-driven,0.8762262658227848,3.131514087108014,0.2798091407061141
ENSG00000179639,FCER1A,neutral,7.501341822784811,11.606611571428571,0.646299031945766
ENSG00000179715,PCED1B,neutral,2.614189856540084,2.178555787456446,1.1999646149030954
ENSG00000179813,FAM216B,neutral,0.0021103881856540086,0.005367682926829269,0.3931655826959643
ENSG00000179817,MRGPRX4,neutral,7.861636388185654,4.448838627177701,1.7671210504600834
ENSG00000179869,,regulation-driven,0.006750400843881857,0.006918679442508712,0.9756776419510141
ENSG00000179902,CFAP276,neutral,6.812478358649789,2.188341547038328,3.1130781974457804
ENSG00000179914,ITLN1,neutral,21.203093556962028,18.60274463414634,1.1397830790002141
ENSG00000179930,ZNF648,neutral,6.145366510548524,6.849808219512195,0.8971589150544367
ENSG00000179941,BBS10,neutral,7.297304240506329,5.336219891986063,1.3675044110280057
ENSG00000179988,PSTK,neutral,0.010288371308016877,0.005534174216027875,1.8590616967243403
ENSG00000180053,NKX2-6,neutral,0.05864767088607595,0.08983054355400696,0.6528700435928724
ENSG00000180098,TRNAU1AP,neutral,8.533440797468355,10.460701773519164,0.8157617894308401
ENSG00000180116,C12orf40,neutral,5.432732105485232,2.6704447317073168,2.0343922646966295
ENSG00000180176,TH,regulation-driven,0.0643230506329114,0.038560567944250876,1.6681043372054778
ENSG00000180185,FAHD1,gene-driven,0.26077996202531645,0.17164987108013938,1.5192552163558823
ENSG00000180198,RCC1,regulation-driven,0.0012798396624472573,0.004948188153310104,0.258648140045181
ENSG00000180219,GARIN6,neutral,0.1661475400843882,0.11967952961672473,1.388270330076312
ENSG00000180233,ZNRF2,neutral,0.11163123628691983,0.23682459581881535,0.47136673410528795
ENSG00000180251,SLC9A4,regulation-driven,0.5790655864978903,0.4115169407665505,1.407148841598695
ENSG00000180263,,neutral,0.03498773839662447,0.022204745644599302,1.575687420906543
ENSG00000180316,PNPLA1,neutral,0.1053396371308017,0.02824260975609756,3.729812437324739
ENSG00000180332,KCTD4,neutral,0.4394276329113924,0.4836429337979094,0.9085786273370999
ENSG00000180357,ZNF609,neutral,26.45930929535865,7.162839554006969,3.693969283530444
ENSG00000180423,HARBI1,neutral,0.0020610970464135024,0.0006752508710801394,3.0523426694978517
ENSG00000180432,CYP8B1,neutral,0.0010779493670886075,0.0021862439024390246,0.49305997646741156
ENSG00000180481,GLIPR1L2,neutral,0.0003310506329113924,0.0027500557491289194,0.12037960794658535
ENSG00000180537,RNF182,neutral,0.06785793248945148,0.1095730487804878,0.6192940074652304
ENSG00000180549,FUT7,neutral,4.315798729957806,8.65226131707317,0.4988058695640189
ENSG00000180573,H2AC6,neutral,20.039216725738395,7.891005069686412,2.539501185054333
ENSG00000180611,MB21D2,neutral,1.6958080464135024,0.12188677351916377,13.912978393401128
ENSG00000180613,GSX2,neutral,14.115526523206753,10.621691167247388,1.3289339993929417
ENSG00000180628,PCGF5,gene-driven,0.00038074683544303794,0.004673216027874564,0.08147426379862997
ENSG00000180638,SLC47A2,neutral,0.06558569620253166,0.3259769233449477,0.2011973594005889
ENSG00000180644,PRF1,gene-driven,0.0,0.0012931184668989548,0.0
ENSG00000180660,MAB21L1,neutral,0.07427546835443039,0.09170628571428573,0.8099277794963621
ENSG00000180667,YOD1,neutral,2.9587139704641348,1.4829474912891987,1.9951576086432974
ENSG00000180697,C3orf22,neutral,0.001412012658227848,0.003281993031358885,0.43023024264107423
ENSG00000180730,SHISA2,neutral,0.13167733755274263,6.2913232299651565,0.020929990836517854
ENSG00000180745,CLRN3,neutral,0.2201809367088608,0.16103283972125434,1.3673045640255181
ENSG00000180758,GPR157,neutral,16.22858175105485,15.248890902439024,1.0642466953750143
ENSG00000180767,CHST13,neutral,0.842361628691983,2.3241686271777002,0.3624356765003257
